Order ID,Product,Quantity Ordered,Price Each,Total Price,Purchase Address,Order Date,time,Street,City,State,Zip code
176732,iPhone,1,700,700,"504 Wilson St, Dallas, TX 75001",4/23/2019,9:33:00 AM,504 Wilson St, Dallas,TX,75001
176733,20in Monitor,1,109.99,109.99,"575 Hickory St, San Francisco, CA 94016",4/11/2019,1:31:00 PM,575 Hickory St, San Francisco,CA,94016
176734,Apple Airpods Headphones,1,150,150,"611 Jackson St, New York City, NY 10001",4/3/2019,10:13:00 PM,611 Jackson St, New York City,NY,10001
176735,27in FHD Monitor,1,149.99,149.99,"802 Ridge St, Austin, TX 73301",4/16/2019,11:52:00 PM,802 Ridge St, Austin,TX,73301
176736,AA Batteries (4-pack),1,3.84,3.84,"421 2nd St, Los Angeles, CA 90001",4/17/2019,11:48:00 AM,421 2nd St, Los Angeles,CA,90001
176737,Apple Airpods Headphones,1,150,150,"109 Center St, Los Angeles, CA 90001",4/7/2019,1:28:00 AM,109 Center St, Los Angeles,CA,90001
176738,AA Batteries (4-pack),1,3.84,3.84,"661 Center St, San Francisco, CA 94016",4/3/2019,1:17:00 PM,661 Center St, San Francisco,CA,94016
176739,34in Ultrawide Monitor,1,379.99,379.99,"730 6th St, Austin, TX 73301",4/5/2019,5:38:00 PM,730 6th St, Austin,TX,73301
176739,Google Phone,1,600,600,"730 6th St, Austin, TX 73301",4/5/2019,5:38:00 PM,730 6th St, Austin,TX,73301
176740,Bose SoundSport Headphones,1,99.99,99.99,"699 Washington St, Dallas, TX 75001",4/24/2019,3:10:00 PM,699 Washington St, Dallas,TX,75001
176741,USB-C Charging Cable,1,11.95,11.95,"990 Ridge St, San Francisco, CA 94016",4/29/2019,6:49:00 PM,990 Ridge St, San Francisco,CA,94016
176742,Wired Headphones,1,11.99,11.99,"115 Forest St, Los Angeles, CA 90001",4/17/2019,9:54:00 AM,115 Forest St, Los Angeles,CA,90001
176743,27in 4K Gaming Monitor,1,389.99,389.99,"570 11th St, Atlanta, GA 30301",4/1/2019,9:17:00 AM,570 11th St, Atlanta,GA,30301
176744,Lightning Charging Cable,1,14.95,14.95,"937 Maple St, Los Angeles, CA 90001",4/14/2019,7:59:00 PM,937 Maple St, Los Angeles,CA,90001
176745,Wired Headphones,1,11.99,11.99,"461 Adams St, Los Angeles, CA 90001",4/24/2019,9:23:00 AM,461 Adams St, Los Angeles,CA,90001
176746,27in 4K Gaming Monitor,1,389.99,389.99,"638 Park St, Seattle, WA 98101",4/8/2019,7:04:00 PM,638 Park St, Seattle,WA,98101
176747,Macbook Pro Laptop,1,1700,1700,"645 7th St, San Francisco, CA 94016",4/27/2019,3:04:00 PM,645 7th St, San Francisco,CA,94016
176748,Flatscreen TV,1,300,300,"339 13th St, Boston, MA 02215",4/24/2019,3:28:00 PM,339 13th St, Boston,MA,2215
176749,ThinkPad Laptop,1,999.99,999.99,"322 Adams St, Seattle, WA 98101",4/26/2019,7:55:00 AM,322 Adams St, Seattle,WA,98101
176750,AA Batteries (4-pack),1,3.84,3.84,"255 Cedar St, Austin, TX 73301",4/13/2019,11:52:00 PM,255 Cedar St, Austin,TX,73301
176751,AAA Batteries (4-pack),1,2.99,2.99,"258 4th St, San Francisco, CA 94016",4/18/2019,1:01:00 PM,258 4th St, San Francisco,CA,94016
176752,AA Batteries (4-pack),1,3.84,3.84,"665 Wilson St, San Francisco, CA 94016",4/13/2019,11:59:00 PM,665 Wilson St, San Francisco,CA,94016
176753,USB-C Charging Cable,1,11.95,11.95,"496 Adams St, Atlanta, GA 30301",4/1/2019,11:07:00 PM,496 Adams St, Atlanta,GA,30301
176754,34in Ultrawide Monitor,1,379.99,379.99,"288 Forest St, Los Angeles, CA 90001",4/2/2019,5:07:00 PM,288 Forest St, Los Angeles,CA,90001
176755,27in 4K Gaming Monitor,1,389.99,389.99,"825 Madison St, Seattle, WA 98101",4/9/2019,4:21:00 PM,825 Madison St, Seattle,WA,98101
176756,27in FHD Monitor,1,149.99,149.99,"348 Lake St, New York City, NY 10001",4/5/2019,5:06:00 PM,348 Lake St, New York City,NY,10001
176757,AA Batteries (4-pack),1,3.84,3.84,"79 Hickory St, Portland, OR 97035",4/11/2019,8:28:00 PM,79 Hickory St, Portland,OR,97035
176758,34in Ultrawide Monitor,1,379.99,379.99,"166 Highland St, San Francisco, CA 94016",4/18/2019,9:26:00 PM,166 Highland St, San Francisco,CA,94016
176759,Lightning Charging Cable,1,14.95,14.95,"864 Main St, Los Angeles, CA 90001",4/6/2019,12:46:00 PM,864 Main St, Los Angeles,CA,90001
176760,Wired Headphones,1,11.99,11.99,"813 Highland St, San Francisco, CA 94016",4/2/2019,8:32:00 PM,813 Highland St, San Francisco,CA,94016
176761,Apple Airpods Headphones,1,150,150,"830 2nd St, San Francisco, CA 94016",4/26/2019,8:00:00 PM,830 2nd St, San Francisco,CA,94016
176762,AA Batteries (4-pack),1,3.84,3.84,"977 1st St, Seattle, WA 98101",4/18/2019,2:06:00 PM,977 1st St, Seattle,WA,98101
176763,USB-C Charging Cable,1,11.95,11.95,"638 Johnson St, San Francisco, CA 94016",4/25/2019,1:36:00 PM,638 Johnson St, San Francisco,CA,94016
176764,Wired Headphones,1,11.99,11.99,"652 Center St, Atlanta, GA 30301",4/16/2019,7:52:00 PM,652 Center St, Atlanta,GA,30301
176765,USB-C Charging Cable,1,11.95,11.95,"729 Ridge St, San Francisco, CA 94016",4/14/2019,8:44:00 PM,729 Ridge St, San Francisco,CA,94016
176766,AA Batteries (4-pack),2,3.84,7.68,"84 Johnson St, Boston, MA 02215",4/21/2019,7:52:00 PM,84 Johnson St, Boston,MA,2215
176767,27in 4K Gaming Monitor,1,389.99,389.99,"205 4th St, Atlanta, GA 30301",4/9/2019,2:18:00 PM,205 4th St, Atlanta,GA,30301
176768,Wired Headphones,1,11.99,11.99,"643 Spruce St, Los Angeles, CA 90001",4/4/2019,12:03:00 AM,643 Spruce St, Los Angeles,CA,90001
176769,AA Batteries (4-pack),1,3.84,3.84,"206 10th St, San Francisco, CA 94016",4/29/2019,2:14:00 PM,206 10th St, San Francisco,CA,94016
176770,Wired Headphones,1,11.99,11.99,"345 Church St, San Francisco, CA 94016",4/8/2019,5:38:00 PM,345 Church St, San Francisco,CA,94016
176771,Lightning Charging Cable,1,14.95,14.95,"403 11th St, New York City, NY 10001",4/24/2019,5:40:00 PM,403 11th St, New York City,NY,10001
176772,AA Batteries (4-pack),1,3.84,3.84,"426 14th St, New York City, NY 10001",4/10/2019,9:48:00 PM,426 14th St, New York City,NY,10001
176773,AAA Batteries (4-pack),2,2.99,5.98,"30 9th St, Portland, ME 04101",4/25/2019,8:07:00 PM,30 9th St, Portland,ME,4101
176774,Lightning Charging Cable,1,14.95,14.95,"372 Church St, Los Angeles, CA 90001",4/25/2019,3:06:00 PM,372 Church St, Los Angeles,CA,90001
176774,USB-C Charging Cable,1,11.95,11.95,"372 Church St, Los Angeles, CA 90001",4/25/2019,3:06:00 PM,372 Church St, Los Angeles,CA,90001
176775,USB-C Charging Cable,2,11.95,23.9,"975 Forest St, San Francisco, CA 94016",4/1/2019,8:56:00 PM,975 Forest St, San Francisco,CA,94016
176776,Bose SoundSport Headphones,1,99.99,99.99,"613 Washington St, Seattle, WA 98101",4/24/2019,11:28:00 PM,613 Washington St, Seattle,WA,98101
176777,Apple Airpods Headphones,1,150,150,"163 Jackson St, Portland, OR 97035",4/14/2019,4:53:00 PM,163 Jackson St, Portland,OR,97035
176778,34in Ultrawide Monitor,1,379.99,379.99,"201 Madison St, San Francisco, CA 94016",4/12/2019,5:46:00 PM,201 Madison St, San Francisco,CA,94016
176779,27in FHD Monitor,1,149.99,149.99,"351 Park St, Atlanta, GA 30301",4/4/2019,4:46:00 PM,351 Park St, Atlanta,GA,30301
176780,Lightning Charging Cable,1,14.95,14.95,"52 Walnut St, New York City, NY 10001",4/18/2019,11:51:00 PM,52 Walnut St, New York City,NY,10001
176781,iPhone,1,700,700,"976 Hickory St, Dallas, TX 75001",4/3/2019,7:37:00 AM,976 Hickory St, Dallas,TX,75001
176781,Lightning Charging Cable,1,14.95,14.95,"976 Hickory St, Dallas, TX 75001",4/3/2019,7:37:00 AM,976 Hickory St, Dallas,TX,75001
176782,Apple Airpods Headphones,1,150,150,"993 13th St, San Francisco, CA 94016",4/22/2019,1:42:00 PM,993 13th St, San Francisco,CA,94016
176783,Apple Airpods Headphones,1,150,150,"926 North St, San Francisco, CA 94016",4/5/2019,11:40:00 AM,926 North St, San Francisco,CA,94016
176784,AAA Batteries (4-pack),1,2.99,2.99,"725 Madison St, Los Angeles, CA 90001",4/8/2019,10:14:00 AM,725 Madison St, Los Angeles,CA,90001
176785,Bose SoundSport Headphones,1,99.99,99.99,"533 Ridge St, Los Angeles, CA 90001",4/3/2019,3:39:00 PM,533 Ridge St, Los Angeles,CA,90001
176786,20in Monitor,1,109.99,109.99,"701 North St, San Francisco, CA 94016",4/6/2019,4:40:00 PM,701 North St, San Francisco,CA,94016
176787,Google Phone,1,600,600,"180 Pine St, Los Angeles, CA 90001",4/14/2019,10:10:00 AM,180 Pine St, Los Angeles,CA,90001
176788,Bose SoundSport Headphones,1,99.99,99.99,"200 North St, New York City, NY 10001",4/15/2019,4:39:00 AM,200 North St, New York City,NY,10001
176789,Lightning Charging Cable,1,14.95,14.95,"990 Meadow St, San Francisco, CA 94016",4/21/2019,8:15:00 PM,990 Meadow St, San Francisco,CA,94016
176790,AAA Batteries (4-pack),1,2.99,2.99,"689 9th St, Austin, TX 73301",4/28/2019,12:07:00 PM,689 9th St, Austin,TX,73301
176791,Google Phone,1,600,600,"908 Jackson St, Los Angeles, CA 90001",4/21/2019,11:43:00 AM,908 Jackson St, Los Angeles,CA,90001
176792,27in 4K Gaming Monitor,1,389.99,389.99,"772 11th St, Atlanta, GA 30301",4/30/2019,7:29:00 PM,772 11th St, Atlanta,GA,30301
176793,Wired Headphones,1,11.99,11.99,"147 South St, San Francisco, CA 94016",4/17/2019,5:09:00 PM,147 South St, San Francisco,CA,94016
176794,Lightning Charging Cable,1,14.95,14.95,"425 Adams St, Dallas, TX 75001",4/10/2019,9:40:00 PM,425 Adams St, Dallas,TX,75001
176795,Wired Headphones,1,11.99,11.99,"360 Center St, San Francisco, CA 94016",4/13/2019,11:46:00 AM,360 Center St, San Francisco,CA,94016
176796,Bose SoundSport Headphones,1,99.99,99.99,"5 2nd St, Los Angeles, CA 90001",4/7/2019,8:44:00 AM,5 2nd St, Los Angeles,CA,90001
176797,Google Phone,1,600,600,"923 Elm St, Los Angeles, CA 90001",4/21/2019,8:54:00 AM,923 Elm St, Los Angeles,CA,90001
176797,Bose SoundSport Headphones,1,99.99,99.99,"923 Elm St, Los Angeles, CA 90001",4/21/2019,8:54:00 AM,923 Elm St, Los Angeles,CA,90001
176797,Wired Headphones,1,11.99,11.99,"923 Elm St, Los Angeles, CA 90001",4/21/2019,8:54:00 AM,923 Elm St, Los Angeles,CA,90001
176798,iPhone,1,700,700,"445 Jefferson St, Atlanta, GA 30301",4/6/2019,10:31:00 AM,445 Jefferson St, Atlanta,GA,30301
176799,Wired Headphones,1,11.99,11.99,"452 Spruce St, Portland, OR 97035",4/3/2019,2:24:00 PM,452 Spruce St, Portland,OR,97035
176800,Lightning Charging Cable,1,14.95,14.95,"766 West St, Atlanta, GA 30301",4/9/2019,11:35:00 AM,766 West St, Atlanta,GA,30301
176801,Vareebadd Phone,1,400,400,"125 North St, San Francisco, CA 94016",4/28/2019,6:52:00 PM,125 North St, San Francisco,CA,94016
176802,AA Batteries (4-pack),1,3.84,3.84,"627 12th St, Boston, MA 02215",4/29/2019,5:33:00 PM,627 12th St, Boston,MA,2215
176803,AA Batteries (4-pack),1,3.84,3.84,"649 7th St, Austin, TX 73301",4/1/2019,11:00:00 PM,649 7th St, Austin,TX,73301
176804,Bose SoundSport Headphones,1,99.99,99.99,"690 Walnut St, Seattle, WA 98101",4/21/2019,9:56:00 PM,690 Walnut St, Seattle,WA,98101
176805,Google Phone,1,600,600,"91 Lincoln St, Portland, OR 97035",4/1/2019,3:50:00 PM,91 Lincoln St, Portland,OR,97035
176805,USB-C Charging Cable,1,11.95,11.95,"91 Lincoln St, Portland, OR 97035",4/1/2019,3:50:00 PM,91 Lincoln St, Portland,OR,97035
176806,Macbook Pro Laptop,1,1700,1700,"197 Cherry St, Austin, TX 73301",4/22/2019,1:26:00 PM,197 Cherry St, Austin,TX,73301
176807,USB-C Charging Cable,1,11.95,11.95,"758 Hill St, Seattle, WA 98101",4/21/2019,5:13:00 PM,758 Hill St, Seattle,WA,98101
176808,Google Phone,1,600,600,"933 Meadow St, San Francisco, CA 94016",4/28/2019,6:03:00 PM,933 Meadow St, San Francisco,CA,94016
176808,Wired Headphones,1,11.99,11.99,"933 Meadow St, San Francisco, CA 94016",4/28/2019,6:03:00 PM,933 Meadow St, San Francisco,CA,94016
176809,Bose SoundSport Headphones,2,99.99,199.98,"278 13th St, San Francisco, CA 94016",4/19/2019,1:14:00 AM,278 13th St, San Francisco,CA,94016
176810,AAA Batteries (4-pack),1,2.99,2.99,"86 Meadow St, Atlanta, GA 30301",4/30/2019,2:57:00 PM,86 Meadow St, Atlanta,GA,30301
176811,AA Batteries (4-pack),2,3.84,7.68,"456 13th St, Dallas, TX 75001",4/14/2019,11:02:00 PM,456 13th St, Dallas,TX,75001
176812,Wired Headphones,1,11.99,11.99,"569 Willow St, New York City, NY 10001",4/20/2019,4:40:00 PM,569 Willow St, New York City,NY,10001
176813,Google Phone,1,600,600,"269 Hill St, Atlanta, GA 30301",4/28/2019,6:01:00 PM,269 Hill St, Atlanta,GA,30301
176813,Wired Headphones,1,11.99,11.99,"269 Hill St, Atlanta, GA 30301",4/28/2019,6:01:00 PM,269 Hill St, Atlanta,GA,30301
176814,Lightning Charging Cable,1,14.95,14.95,"501 13th St, New York City, NY 10001",4/9/2019,12:09:00 PM,501 13th St, New York City,NY,10001
176815,AAA Batteries (4-pack),1,2.99,2.99,"327 Adams St, San Francisco, CA 94016",4/4/2019,1:36:00 PM,327 Adams St, San Francisco,CA,94016
176816,27in 4K Gaming Monitor,1,389.99,389.99,"623 Lincoln St, Portland, OR 97035",4/19/2019,8:14:00 PM,623 Lincoln St, Portland,OR,97035
176817,Lightning Charging Cable,1,14.95,14.95,"284 Walnut St, Seattle, WA 98101",4/26/2019,8:47:00 PM,284 Walnut St, Seattle,WA,98101
176818,Wired Headphones,1,11.99,11.99,"642 13th St, San Francisco, CA 94016",4/9/2019,2:19:00 AM,642 13th St, San Francisco,CA,94016
176819,AA Batteries (4-pack),2,3.84,7.68,"615 9th St, Portland, OR 97035",4/15/2019,5:44:00 AM,615 9th St, Portland,OR,97035
176820,USB-C Charging Cable,1,11.95,11.95,"654 Adams St, Boston, MA 02215",4/17/2019,12:10:00 PM,654 Adams St, Boston,MA,2215
176821,34in Ultrawide Monitor,1,379.99,379.99,"72 Meadow St, San Francisco, CA 94016",4/18/2019,3:08:00 PM,72 Meadow St, San Francisco,CA,94016
176822,AAA Batteries (4-pack),1,2.99,2.99,"40 Cedar St, Seattle, WA 98101",4/22/2019,7:50:00 PM,40 Cedar St, Seattle,WA,98101
176823,Wired Headphones,1,11.99,11.99,"893 11th St, Seattle, WA 98101",4/6/2019,8:18:00 PM,893 11th St, Seattle,WA,98101
176824,USB-C Charging Cable,2,11.95,23.9,"983 Center St, Los Angeles, CA 90001",4/3/2019,1:01:00 PM,983 Center St, Los Angeles,CA,90001
176825,LG Washing Machine,1,600,600,"338 6th St, San Francisco, CA 94016",4/13/2019,10:31:00 PM,338 6th St, San Francisco,CA,94016
176826,Bose SoundSport Headphones,1,99.99,99.99,"72 Meadow St, San Francisco, CA 94016",4/11/2019,12:15:00 AM,72 Meadow St, San Francisco,CA,94016
176827,AAA Batteries (4-pack),1,2.99,2.99,"465 Hickory St, Los Angeles, CA 90001",4/20/2019,1:36:00 PM,465 Hickory St, Los Angeles,CA,90001
176828,iPhone,1,700,700,"696 Highland St, Seattle, WA 98101",4/7/2019,10:13:00 PM,696 Highland St, Seattle,WA,98101
176829,Wired Headphones,1,11.99,11.99,"335 Wilson St, San Francisco, CA 94016",4/30/2019,9:09:00 AM,335 Wilson St, San Francisco,CA,94016
176830,Wired Headphones,1,11.99,11.99,"663 5th St, Austin, TX 73301",4/18/2019,12:02:00 PM,663 5th St, Austin,TX,73301
176831,USB-C Charging Cable,1,11.95,11.95,"743 Spruce St, San Francisco, CA 94016",4/1/2019,7:39:00 AM,743 Spruce St, San Francisco,CA,94016
176832,Apple Airpods Headphones,1,150,150,"533 Spruce St, Los Angeles, CA 90001",4/19/2019,8:21:00 PM,533 Spruce St, Los Angeles,CA,90001
176833,Wired Headphones,1,11.99,11.99,"226 Madison St, Boston, MA 02215",4/21/2019,7:32:00 PM,226 Madison St, Boston,MA,2215
176834,Lightning Charging Cable,1,14.95,14.95,"193 Forest St, San Francisco, CA 94016",4/15/2019,8:42:00 PM,193 Forest St, San Francisco,CA,94016
176835,USB-C Charging Cable,1,11.95,11.95,"628 10th St, Boston, MA 02215",4/23/2019,4:55:00 PM,628 10th St, Boston,MA,2215
176836,USB-C Charging Cable,2,11.95,23.9,"857 Hickory St, Boston, MA 02215",4/10/2019,2:20:00 PM,857 Hickory St, Boston,MA,2215
176837,Lightning Charging Cable,1,14.95,14.95,"213 River St, New York City, NY 10001",4/10/2019,12:29:00 PM,213 River St, New York City,NY,10001
176838,Lightning Charging Cable,1,14.95,14.95,"656 South St, New York City, NY 10001",4/5/2019,6:44:00 PM,656 South St, New York City,NY,10001
176839,20in Monitor,1,109.99,109.99,"625 Willow St, Boston, MA 02215",4/10/2019,7:19:00 AM,625 Willow St, Boston,MA,2215
176840,USB-C Charging Cable,1,11.95,11.95,"939 14th St, Austin, TX 73301",4/2/2019,10:08:00 AM,939 14th St, Austin,TX,73301
176841,AAA Batteries (4-pack),3,2.99,8.97,"177 Highland St, San Francisco, CA 94016",4/26/2019,10:50:00 PM,177 Highland St, San Francisco,CA,94016
176842,AA Batteries (4-pack),2,3.84,7.68,"532 1st St, New York City, NY 10001",4/6/2019,11:16:00 PM,532 1st St, New York City,NY,10001
176843,34in Ultrawide Monitor,1,379.99,379.99,"733 Maple St, Atlanta, GA 30301",4/21/2019,11:22:00 AM,733 Maple St, Atlanta,GA,30301
176844,AA Batteries (4-pack),1,3.84,3.84,"983 Main St, Boston, MA 02215",4/23/2019,6:48:00 PM,983 Main St, Boston,MA,2215
176845,USB-C Charging Cable,1,11.95,11.95,"925 Cedar St, San Francisco, CA 94016",4/15/2019,2:26:00 PM,925 Cedar St, San Francisco,CA,94016
176846,USB-C Charging Cable,1,11.95,11.95,"599 10th St, New York City, NY 10001",4/19/2019,9:03:00 AM,599 10th St, New York City,NY,10001
176847,AA Batteries (4-pack),3,3.84,11.52,"616 9th St, Austin, TX 73301",4/3/2019,4:00:00 PM,616 9th St, Austin,TX,73301
176848,27in FHD Monitor,1,149.99,149.99,"442 Center St, Boston, MA 02215",4/28/2019,6:09:00 PM,442 Center St, Boston,MA,2215
176849,34in Ultrawide Monitor,1,379.99,379.99,"309 West St, San Francisco, CA 94016",4/22/2019,10:59:00 AM,309 West St, San Francisco,CA,94016
176850,AA Batteries (4-pack),1,3.84,3.84,"520 5th St, Seattle, WA 98101",4/3/2019,12:40:00 PM,520 5th St, Seattle,WA,98101
176851,AA Batteries (4-pack),1,3.84,3.84,"669 Dogwood St, San Francisco, CA 94016",4/9/2019,10:58:00 PM,669 Dogwood St, San Francisco,CA,94016
176852,AA Batteries (4-pack),1,3.84,3.84,"731 Lincoln St, Portland, OR 97035",4/9/2019,1:58:00 PM,731 Lincoln St, Portland,OR,97035
176853,AA Batteries (4-pack),1,3.84,3.84,"858 14th St, New York City, NY 10001",4/24/2019,11:41:00 AM,858 14th St, New York City,NY,10001
176854,AA Batteries (4-pack),1,3.84,3.84,"460 South St, Los Angeles, CA 90001",4/11/2019,10:05:00 PM,460 South St, Los Angeles,CA,90001
176855,Wired Headphones,1,11.99,11.99,"103 12th St, Los Angeles, CA 90001",4/21/2019,4:42:00 PM,103 12th St, Los Angeles,CA,90001
176856,Lightning Charging Cable,1,14.95,14.95,"459 8th St, San Francisco, CA 94016",4/13/2019,10:59:00 AM,459 8th St, San Francisco,CA,94016
176857,Bose SoundSport Headphones,1,99.99,99.99,"418 14th St, Portland, OR 97035",4/30/2019,7:18:00 AM,418 14th St, Portland,OR,97035
176858,AAA Batteries (4-pack),1,2.99,2.99,"669 Park St, Los Angeles, CA 90001",4/16/2019,1:25:00 PM,669 Park St, Los Angeles,CA,90001
176859,AA Batteries (4-pack),1,3.84,3.84,"525 Adams St, New York City, NY 10001",4/15/2019,10:53:00 AM,525 Adams St, New York City,NY,10001
176860,USB-C Charging Cable,1,11.95,11.95,"420 Hill St, San Francisco, CA 94016",4/4/2019,11:00:00 AM,420 Hill St, San Francisco,CA,94016
176861,Bose SoundSport Headphones,1,99.99,99.99,"370 9th St, Los Angeles, CA 90001",4/14/2019,1:01:00 PM,370 9th St, Los Angeles,CA,90001
176862,AAA Batteries (4-pack),1,2.99,2.99,"267 Willow St, San Francisco, CA 94016",4/29/2019,11:37:00 AM,267 Willow St, San Francisco,CA,94016
176863,27in FHD Monitor,1,149.99,149.99,"64 Maple St, New York City, NY 10001",4/19/2019,5:18:00 PM,64 Maple St, New York City,NY,10001
176864,AAA Batteries (4-pack),2,2.99,5.98,"453 Meadow St, San Francisco, CA 94016",4/2/2019,3:47:00 PM,453 Meadow St, San Francisco,CA,94016
176865,AA Batteries (4-pack),1,3.84,3.84,"952 Washington St, New York City, NY 10001",4/18/2019,2:28:00 PM,952 Washington St, New York City,NY,10001
176866,ThinkPad Laptop,1,999.99,999.99,"338 West St, New York City, NY 10001",4/2/2019,11:42:00 AM,338 West St, New York City,NY,10001
176867,AAA Batteries (4-pack),1,2.99,2.99,"483 Washington St, San Francisco, CA 94016",4/25/2019,9:00:00 PM,483 Washington St, San Francisco,CA,94016
176868,20in Monitor,1,109.99,109.99,"213 Highland St, Boston, MA 02215",4/5/2019,7:37:00 AM,213 Highland St, Boston,MA,2215
176869,Apple Airpods Headphones,1,150,150,"861 2nd St, Seattle, WA 98101",4/23/2019,6:33:00 PM,861 2nd St, Seattle,WA,98101
176870,AAA Batteries (4-pack),3,2.99,8.97,"964 Park St, New York City, NY 10001",4/5/2019,6:38:00 PM,964 Park St, New York City,NY,10001
176871,AA Batteries (4-pack),1,3.84,3.84,"489 9th St, Dallas, TX 75001",4/29/2019,8:02:00 PM,489 9th St, Dallas,TX,75001
176872,AA Batteries (4-pack),1,3.84,3.84,"678 Madison St, Los Angeles, CA 90001",4/15/2019,12:17:00 PM,678 Madison St, Los Angeles,CA,90001
176873,AA Batteries (4-pack),1,3.84,3.84,"532 Spruce St, Los Angeles, CA 90001",4/6/2019,5:26:00 AM,532 Spruce St, Los Angeles,CA,90001
176874,AAA Batteries (4-pack),1,2.99,2.99,"325 Pine St, New York City, NY 10001",4/15/2019,11:04:00 AM,325 Pine St, New York City,NY,10001
176875,27in 4K Gaming Monitor,1,389.99,389.99,"727 Forest St, San Francisco, CA 94016",4/23/2019,7:26:00 PM,727 Forest St, San Francisco,CA,94016
176876,Bose SoundSport Headphones,1,99.99,99.99,"263 Hickory St, Boston, MA 02215",4/23/2019,9:15:00 PM,263 Hickory St, Boston,MA,2215
176877,Lightning Charging Cable,1,14.95,14.95,"289 4th St, San Francisco, CA 94016",4/10/2019,3:48:00 PM,289 4th St, San Francisco,CA,94016
